"species","Type","Reitur","Year","Coverage"
"Porpidia melinodes","Hrúðurfléttur","R61","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R61","2017",0.5
"Porpidia melinodes","Hrúðurfléttur","R61","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R61","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R61","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R61","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R61","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R61","2023",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R61","2014",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R61","2017",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R61","2020",0.5
"Rhizocarpon lavatum","Hrúðurfléttur","R61","2023",0.5
"Tephromela atra","Hrúðurfléttur","R61","2014",0.5
"Tephromela atra","Hrúðurfléttur","R61","2017",0.5
"Tephromela atra","Hrúðurfléttur","R61","2020",0.5
"Tephromela atra","Hrúðurfléttur","R61","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R61","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R61","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R61","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R61","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R61","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R61","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R61","2020",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R61","2023",0.5
"Ber klöpp","Hrúðurfléttur","R61","2014",0.5
"Ber klöpp","Hrúðurfléttur","R61","2017",0.5
"Ber klöpp","Hrúðurfléttur","R61","2020",0.5
"Ber klöpp","Hrúðurfléttur","R61","2023",0.5
"Andreaea rupestris","Mosar","R62","2014",0.5
"Andreaea rupestris","Mosar","R62","2017",0.5
"Andreaea rupestris","Mosar","R62","2020",0.5
"Andreaea rupestris","Mosar","R62","2023",0.5
"Racomitrium fasciculare","Mosar","R62","2014",0.5
"Racomitrium fasciculare","Mosar","R62","2017",0.5
"Racomitrium fasciculare","Mosar","R62","2020",0.5
"Racomitrium fasciculare","Mosar","R62","2023",0.5
"Racomitrium lanuginosum","Mosar","R62","2014",0.5
"Racomitrium lanuginosum","Mosar","R62","2017",0.5
"Racomitrium lanuginosum","Mosar","R62","2020",0.5
"Racomitrium lanuginosum","Mosar","R62","2023",0.5
"Cladonia borealis","Blað- og runnfléttur","R62","2014",0.5
"Cladonia borealis","Blað- og runnfléttur","R62","2017",0.5
"Cladonia borealis","Blað- og runnfléttur","R62","2020",0.5
"Cladonia borealis","Blað- og runnfléttur","R62","2023",0.5
"Cladonia sp.","Blað- og runnfléttur","R62","2014",0.5
"Cladonia sp.","Blað- og runnfléttur","R62","2017",0.5
"Cladonia sp.","Blað- og runnfléttur","R62","2020",0.5
"Cladonia sp.","Blað- og runnfléttur","R62","2023",0.5
"Sphaerophorus fragilis","Blað- og runnfléttur","R62","2014",0.5
"Sphaerophorus fragilis","Blað- og runnfléttur","R62","2017",0.5
"Sphaerophorus fragilis","Blað- og runnfléttur","R62","2020",0.5
"Sphaerophorus fragilis","Blað- og runnfléttur","R62","2023",0.5
"Stereocaulon depressum","Blað- og runnfléttur","R62","2014",0.5
"Stereocaulon depressum","Blað- og runnfléttur","R62","2017",0.5
"Stereocaulon depressum","Blað- og runnfléttur","R62","2020",0.5
"Stereocaulon depressum","Blað- og runnfléttur","R62","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R62","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R62","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R62","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R62","2023",0.5
"Acarospora veronensis","Hrúðurfléttur","R62","2014",0.5
"Acarospora veronensis","Hrúðurfléttur","R62","2017",0.5
"Acarospora veronensis","Hrúðurfléttur","R62","2020",0.5
"Acarospora veronensis","Hrúðurfléttur","R62","2023",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R62","2014",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R62","2017",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R62","2020",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R62","2023",0.5
"Arthrorhaphis citrinella","Hrúðurfléttur","R62","2014",0.5
"Arthrorhaphis citrinella","Hrúðurfléttur","R62","2017",0.5
"Arthrorhaphis citrinella","Hrúðurfléttur","R62","2020",0.5
"Arthrorhaphis citrinella","Hrúðurfléttur","R62","2023",0.5
"Aspicilia cinerea","Hrúðurfléttur","R62","2014",0.5
"Aspicilia cinerea","Hrúðurfléttur","R62","2017",0.5
"Aspicilia cinerea","Hrúðurfléttur","R62","2020",0.5
"Aspicilia cinerea","Hrúðurfléttur","R62","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R62","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R62","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R62","2020",0.5
"Catillaria contristans","Hrúðurfléttur","R62","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R62","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R62","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R62","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R62","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R62","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R62","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R62","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R62","2023",0.5
"Lecidea m. litlar sv. askh","Hrúðurfléttur","R62","2014",0.5
"Lecidea m. litlar sv. askh","Hrúðurfléttur","R62","2017",0.5
"Lecidea m. litlar sv. askh","Hrúðurfléttur","R62","2020",0.5
"Lecidea m. litlar sv. askh","Hrúðurfléttur","R62","2023",0.5
"Lepra corallina","Hrúðurfléttur","R62","2014",0.5
"Lepra corallina","Hrúðurfléttur","R62","2017",0.5
"Lepra corallina","Hrúðurfléttur","R62","2020",0.5
"Lepra corallina","Hrúðurfléttur","R62","2023",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R62","2014",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R62","2017",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R62","2020",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R62","2023",0.5
"Pertusaria oculata","Hrúðurfléttur","R62","2014",0.5
"Pertusaria oculata","Hrúðurfléttur","R62","2017",0.5
"Pertusaria oculata","Hrúðurfléttur","R62","2020",0.5
"Pertusaria oculata","Hrúðurfléttur","R62","2023",0.5
"Placopsis gelida","Hrúðurfléttur","R62","2014",0.5
"Placopsis gelida","Hrúðurfléttur","R62","2017",0.5
"Placopsis gelida","Hrúðurfléttur","R62","2020",0.5
"Placopsis gelida","Hrúðurfléttur","R62","2023",0.5
"Porpidia melinodes","Hrúðurfléttur","R62","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R62","2017",0.5
"Porpidia melinodes","Hrúðurfléttur","R62","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R62","2023",0.5
"Porpidia soredizodes/tuberculosa","Hrúðurfléttur","R62","2014",0.5
"Porpidia soredizodes/tuberculosa","Hrúðurfléttur","R62","2017",0.5
"Porpidia soredizodes/tuberculosa","Hrúðurfléttur","R62","2020",0.5
"Porpidia soredizodes/tuberculosa","Hrúðurfléttur","R62","2023",0.5
"Varicellaria lactea","Hrúðurfléttur","R62","2014",0.5
"Varicellaria lactea","Hrúðurfléttur","R62","2017",0.5
"Varicellaria lactea","Hrúðurfléttur","R62","2020",0.5
"Varicellaria lactea","Hrúðurfléttur","R62","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R62","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R62","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R62","2020",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R62","2023",0.5
"Ber klöpp","Hrúðurfléttur","R62","2014",0.5
"Ber klöpp","Hrúðurfléttur","R62","2017",0.5
"Ber klöpp","Hrúðurfléttur","R62","2020",0.5
"Ber klöpp","Hrúðurfléttur","R62","2023",0.5
"Andreaea rupestris","Mosar","R63","2014",2
"Andreaea rupestris","Mosar","R63","2017",2
"Andreaea rupestris","Mosar","R63","2020",3
"Andreaea rupestris","Mosar","R63","2023",4
"Grimmia sp.","Mosar","R63","2014",1
"Grimmia sp.","Mosar","R63","2017",2
"Grimmia sp.","Mosar","R63","2020",2
"Grimmia sp.","Mosar","R63","2023",2
"Racomitrium sudeticum","Mosar","R63","2014",0.5
"Racomitrium sudeticum","Mosar","R63","2017",0.5
"Racomitrium sudeticum","Mosar","R63","2020",0.5
"Racomitrium sudeticum","Mosar","R63","2023",3
"mosi","Mosar","R63","2014",0.5
"mosi","Mosar","R63","2017",0.5
"mosi","Mosar","R63","2020",1
"mosi","Mosar","R63","2023",1
"Physcia sp","Blað- og runnfléttur","R63","2014",7
"Physcia sp","Blað- og runnfléttur","R63","2017",0.5
"Physcia sp","Blað- og runnfléttur","R63","2020",0.5
"Physcia sp","Blað- og runnfléttur","R63","2023",6
"Xanthoria candelaria","Blað- og runnfléttur","R63","2014",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R63","2017",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R63","2020",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R63","2023",0.5
"Acarospora","Hrúðurfléttur","R63","2014",0.5
"Acarospora","Hrúðurfléttur","R63","2017",0.5
"Acarospora","Hrúðurfléttur","R63","2020",0.01
"Acarospora","Hrúðurfléttur","R63","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2014",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2017",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2020",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R63","2014",3
"Candelariella vitellina","Hrúðurfléttur","R63","2017",4
"Candelariella vitellina","Hrúðurfléttur","R63","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R63","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R63","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R63","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R63","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R63","2023",0.1
"Lecanora polytropa","Hrúðurfléttur","R63","2014",1
"Lecanora polytropa","Hrúðurfléttur","R63","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R63","2020",1
"Lecanora polytropa","Hrúðurfléttur","R63","2023",0.5
"Lecidea lapicida","Hrúðurfléttur","R63","2014",6
"Lecidea lapicida","Hrúðurfléttur","R63","2017",5
"Lecidea lapicida","Hrúðurfléttur","R63","2020",7
"Lecidea lapicida","Hrúðurfléttur","R63","2023",5
"Lecidella meiococca","Hrúðurfléttur","R63","2014",0.5
"Lecidella meiococca","Hrúðurfléttur","R63","2017",0.5
"Lecidella meiococca","Hrúðurfléttur","R63","2020",0.5
"Lecidella meiococca","Hrúðurfléttur","R63","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2014",5
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2017",7
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2020",7
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2023",5
"Rinodina sp","Hrúðurfléttur","R63","2014",3
"Rinodina sp","Hrúðurfléttur","R63","2017",6
"Rinodina sp","Hrúðurfléttur","R63","2020",0.5
"Rinodina sp","Hrúðurfléttur","R63","2023",0.5
"Tephromela atra","Hrúðurfléttur","R63","2014",1
"Tephromela atra","Hrúðurfléttur","R63","2017",2
"Tephromela atra","Hrúðurfléttur","R63","2020",2
"Tephromela atra","Hrúðurfléttur","R63","2023",3
"Tremolecia atrata","Hrúðurfléttur","R63","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R63","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R63","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R63","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2014",48
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2017",20
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2020",25
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2023",25
"Ber klöpp","Hrúðurfléttur","R63","2014",1
"Ber klöpp","Hrúðurfléttur","R63","2017",1
"Ber klöpp","Hrúðurfléttur","R63","2020",1
"Ber klöpp","Hrúðurfléttur","R63","2023",3
"Andreaea rupestris","Mosar","R64","2014",0.5
"Andreaea rupestris","Mosar","R64","2017",0.5
"Andreaea rupestris","Mosar","R64","2020",0.1
"Andreaea rupestris","Mosar","R64","2023",0.5
"Hypnum cupressiforme","Mosar","R64","2014",1
"Hypnum cupressiforme","Mosar","R64","2017",0.5
"Hypnum cupressiforme","Mosar","R64","2020",2
"Hypnum cupressiforme","Mosar","R64","2023",2
"mosi (sami og í 63) Grimmia?","Mosar","R64","2014",0.5
"mosi (sami og í 63) Grimmia?","Mosar","R64","2017",0.5
"mosi (sami og í 63) Grimmia?","Mosar","R64","2020",0.5
"mosi (sami og í 63) Grimmia?","Mosar","R64","2023",0.5
"Physcia dubia","Blað- og runnfléttur","R64","2014",42
"Physcia dubia","Blað- og runnfléttur","R64","2017",20
"Physcia dubia","Blað- og runnfléttur","R64","2020",9
"Physcia dubia","Blað- og runnfléttur","R64","2023",0.5
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R64","2014",1
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R64","2017",0.5
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R64","2020",0.5
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R64","2023",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R64","2014",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R64","2017",2
"Parmelia saxatilis","Blað- og runnfléttur","R64","2020",1
"Parmelia saxatilis","Blað- og runnfléttur","R64","2023",1
"Aspicilia","Hrúðurfléttur","R64","2014",0.5
"Aspicilia","Hrúðurfléttur","R64","2017",3
"Aspicilia","Hrúðurfléttur","R64","2020",3
"Aspicilia","Hrúðurfléttur","R64","2023",0.5
"Candelariella coralliza","Hrúðurfléttur","R64","2014",12
"Candelariella coralliza","Hrúðurfléttur","R64","2017",15
"Candelariella coralliza","Hrúðurfléttur","R64","2020",10
"Candelariella coralliza","Hrúðurfléttur","R64","2023",15
"Candelariella vitellina","Hrúðurfléttur","R64","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R64","2017",1
"Candelariella vitellina","Hrúðurfléttur","R64","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R64","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R64","2014",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2017",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2020",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2023",1
"Lecanora intricata","Hrúðurfléttur","R64","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R64","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R64","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R64","2023",0.1
"Lecanora polytropa","Hrúðurfléttur","R64","2014",2
"Lecanora polytropa","Hrúðurfléttur","R64","2017",2
"Lecanora polytropa","Hrúðurfléttur","R64","2020",1
"Lecanora polytropa","Hrúðurfléttur","R64","2023",0.5
"Lecidea lapicida","Hrúðurfléttur","R64","2014",1
"Lecidea lapicida","Hrúðurfléttur","R64","2017",1
"Lecidea lapicida","Hrúðurfléttur","R64","2020",1
"Lecidea lapicida","Hrúðurfléttur","R64","2023",1
"Lecidella meiococca cf.","Hrúðurfléttur","R64","2014",0.5
"Lecidella meiococca cf.","Hrúðurfléttur","R64","2017",0.5
"Lecidella meiococca cf.","Hrúðurfléttur","R64","2020",0.5
"Lecidella meiococca cf.","Hrúðurfléttur","R64","2023",3
"Myriolecis dispersa","Hrúðurfléttur","R64","2014",0.5
"Myriolecis dispersa","Hrúðurfléttur","R64","2017",0.5
"Myriolecis dispersa","Hrúðurfléttur","R64","2020",0.5
"Myriolecis dispersa","Hrúðurfléttur","R64","2023",0.5
"Porpidia sp.","Hrúðurfléttur","R64","2014",0.5
"Porpidia sp.","Hrúðurfléttur","R64","2017",0.5
"Porpidia sp.","Hrúðurfléttur","R64","2020",0.5
"Porpidia sp.","Hrúðurfléttur","R64","2023",1
"Protoparmeliopsis muralis","Hrúðurfléttur","R64","2014",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R64","2017",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R64","2020",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R64","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2014",2
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2017",2
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2020",1
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2023",2
"Tremolecia atrata","Hrúðurfléttur","R64","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R64","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R64","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R64","2023",0.1
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2014",10
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2017",15
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2023",3
"Ber klöpp","Hrúðurfléttur","R64","2014",0.5
"Ber klöpp","Hrúðurfléttur","R64","2017",22
"Ber klöpp","Hrúðurfléttur","R64","2020",25
"Ber klöpp","Hrúðurfléttur","R64","2023",12
"Grimmia","Mosar","R65","2014",1
"Grimmia","Mosar","R65","2017",0.5
"Grimmia","Mosar","R65","2020",0.5
"Grimmia","Mosar","R65","2023",0.5
"Mosi 1","Mosar","R65","2014",1
"Mosi 1","Mosar","R65","2017",0.5
"Mosi 1","Mosar","R65","2020",0.5
"Mosi 1","Mosar","R65","2023",0.5
"Physcia dubia","Blað- og runnfléttur","R65","2014",25
"Physcia dubia","Blað- og runnfléttur","R65","2017",12
"Physcia dubia","Blað- og runnfléttur","R65","2020",0.5
"Physcia dubia","Blað- og runnfléttur","R65","2023",17
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R65","2014",8
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R65","2017",0.5
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R65","2020",0.5
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R65","2023",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R65","2014",6
"Xanthoria candelaria","Blað- og runnfléttur","R65","2017",30
"Xanthoria candelaria","Blað- og runnfléttur","R65","2020",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R65","2023",15
"Buellia sp.","Hrúðurfléttur","R65","2014",3
"Buellia sp.","Hrúðurfléttur","R65","2017",0.5
"Buellia sp.","Hrúðurfléttur","R65","2020",0.5
"Buellia sp.","Hrúðurfléttur","R65","2023",15
"Candelariella coralliza","Hrúðurfléttur","R65","2014",4
"Candelariella coralliza","Hrúðurfléttur","R65","2017",0.5
"Candelariella coralliza","Hrúðurfléttur","R65","2020",0.5
"Candelariella coralliza","Hrúðurfléttur","R65","2023",0.5
"Lecaonora sp.","Hrúðurfléttur","R65","2014",0.5
"Lecaonora sp.","Hrúðurfléttur","R65","2017",0.5
"Lecaonora sp.","Hrúðurfléttur","R65","2020",0.5
"Lecaonora sp.","Hrúðurfléttur","R65","2023",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R65","2014",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R65","2017",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R65","2020",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R65","2023",2
"Rinodina sp.","Hrúðurfléttur","R65","2014",0.5
"Rinodina sp.","Hrúðurfléttur","R65","2017",3
"Rinodina sp.","Hrúðurfléttur","R65","2020",0.5
"Rinodina sp.","Hrúðurfléttur","R65","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2014",9
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2017",7
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2020",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2023",15
"Ber klöpp","Hrúðurfléttur","R65","2014",0.5
"Ber klöpp","Hrúðurfléttur","R65","2017",0.5
"Ber klöpp","Hrúðurfléttur","R65","2020",0.5
"Ber klöpp","Hrúðurfléttur","R65","2023",3
"Andreaea rupestris","Mosar","R66","2014",1
"Andreaea rupestris","Mosar","R66","2017",2
"Andreaea rupestris","Mosar","R66","2020",2
"Andreaea rupestris","Mosar","R66","2023",4
"Grimmia","Mosar","R66","2014",0.5
"Grimmia","Mosar","R66","2017",2
"Grimmia","Mosar","R66","2020",1
"Grimmia","Mosar","R66","2023",2
"Racomitrium fasciculare","Mosar","R66","2014",3
"Racomitrium fasciculare","Mosar","R66","2017",6
"Racomitrium fasciculare","Mosar","R66","2020",5
"Racomitrium fasciculare","Mosar","R66","2023",7
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2014",8
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2017",17
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2020",11
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2023",23
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2014",14
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2017",5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2020",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2023",9
"Candelariella vitellina","Hrúðurfléttur","R66","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R66","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R66","2020",0.1
"Candelariella vitellina","Hrúðurfléttur","R66","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R66","2014",2
"Immersaria athroocarpa","Hrúðurfléttur","R66","2017",3
"Immersaria athroocarpa","Hrúðurfléttur","R66","2020",6
"Immersaria athroocarpa","Hrúðurfléttur","R66","2023",4
"Lecanora intricata","Hrúðurfléttur","R66","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R66","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R66","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R66","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R66","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R66","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R66","2020",1
"Lecanora polytropa","Hrúðurfléttur","R66","2023",2
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2014",1
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2017",1
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2023",1
"Tephromela atra","Hrúðurfléttur","R66","2014",7
"Tephromela atra","Hrúðurfléttur","R66","2017",6
"Tephromela atra","Hrúðurfléttur","R66","2020",5
"Tephromela atra","Hrúðurfléttur","R66","2023",5
"Tremolecia atrata","Hrúðurfléttur","R66","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R66","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R66","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R66","2023",2
"Svart hrúður","Hrúðurfléttur","R66","2014",14
"Svart hrúður","Hrúðurfléttur","R66","2017",6
"Svart hrúður","Hrúðurfléttur","R66","2020",15
"Svart hrúður","Hrúðurfléttur","R66","2023",17
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2014",21
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2017",25
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2020",15
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2023",8
"Ber klöpp","Hrúðurfléttur","R66","2014",0.5
"Ber klöpp","Hrúðurfléttur","R66","2017",0.5
"Ber klöpp","Hrúðurfléttur","R66","2020",0.5
"Ber klöpp","Hrúðurfléttur","R66","2023",3
"Andreae","Mosar","R67","2014",0.5
"Andreae","Mosar","R67","2017",0.5
"Andreae","Mosar","R67","2020",0.1
"Andreae","Mosar","R67","2023",0.5
"Grimmia","Mosar","R67","2014",1
"Grimmia","Mosar","R67","2017",1
"Grimmia","Mosar","R67","2020",1
"Grimmia","Mosar","R67","2023",1
"Racomitrium fasciculare","Mosar","R67","2014",0.5
"Racomitrium fasciculare","Mosar","R67","2017",0.5
"Racomitrium fasciculare","Mosar","R67","2020",1
"Racomitrium fasciculare","Mosar","R67","2023",1
"Parmelia saxatilis","Blað- og runnfléttur","R67","2014",20
"Parmelia saxatilis","Blað- og runnfléttur","R67","2017",22
"Parmelia saxatilis","Blað- og runnfléttur","R67","2020",23
"Parmelia saxatilis","Blað- og runnfléttur","R67","2023",33
"Umbilicaria torrefacta","Blað- og runnfléttur","R67","2014",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R67","2017",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R67","2020",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R67","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R67","2014",5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R67","2017",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R67","2020",5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R67","2023",8
"Candelariella vitellina","Hrúðurfléttur","R67","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R67","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R67","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R67","2023",1
"Lecanora intricata","Hrúðurfléttur","R67","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R67","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R67","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R67","2023",1
"Lecanora polytropa","Hrúðurfléttur","R67","2014",1
"Lecanora polytropa","Hrúðurfléttur","R67","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R67","2020",1
"Lecanora polytropa","Hrúðurfléttur","R67","2023",2
"Lecidea lapicida","Hrúðurfléttur","R67","2014",4
"Lecidea lapicida","Hrúðurfléttur","R67","2017",5
"Lecidea lapicida","Hrúðurfléttur","R67","2020",6
"Lecidea lapicida","Hrúðurfléttur","R67","2023",5
"Lecidella meiococca","Hrúðurfléttur","R67","2014",5
"Lecidella meiococca","Hrúðurfléttur","R67","2017",6
"Lecidella meiococca","Hrúðurfléttur","R67","2020",5
"Lecidella meiococca","Hrúðurfléttur","R67","2023",7
"Pertusaria sp.","Hrúðurfléttur","R67","2014",0.5
"Pertusaria sp.","Hrúðurfléttur","R67","2017",0.5
"Pertusaria sp.","Hrúðurfléttur","R67","2020",0.5
"Pertusaria sp.","Hrúðurfléttur","R67","2023",14
"Rhizocarpon geographicum","Hrúðurfléttur","R67","2014",2
"Rhizocarpon geographicum","Hrúðurfléttur","R67","2017",2
"Rhizocarpon geographicum","Hrúðurfléttur","R67","2020",1
"Rhizocarpon geographicum","Hrúðurfléttur","R67","2023",2
"Tephromela atra","Hrúðurfléttur","R67","2014",0.5
